"IssuerID","State","Plan Type","ReportingUnitID","PlanID","OverallRatingValue","MedicalCareRatingValue","MemberExperienceRatingValue","PlanAdministrationRatingValue","NotRatedReason_OverallRatingDesc","NotRatedReason_MedicalCareRatingDesc","NotRatedReason_MemberExperienceRatingDesc","NotRatedReason_PlanAdministrationRatingDesc"
29276,OH,HMO,29276-OH-HMO,29276OH0920430,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100003,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100005,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100006,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100008,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100009,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100011,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100012,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100013,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100014,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100015,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100016,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100017,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100020,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100021,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100023,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100024,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100025,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100026,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100027,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100028,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100029,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100030,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100033,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100035,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100036,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100037,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100042,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100045,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0100046,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200003,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200005,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200008,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200012,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200013,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200014,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200016,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200017,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200020,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200023,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200027,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200029,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200030,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200033,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200035,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200036,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200037,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200042,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29341,OH,HMO,29341-OH-HMO,29341OH0200046,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
29418,TX,EPO,29418-TX-EPO,29418TX0140006,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140019,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140020,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140026,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140059,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140061,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140062,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140064,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140065,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140070,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140071,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140072,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140077,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140078,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140079,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140080,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140090,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140091,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140092,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140093,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140094,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140095,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140096,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140097,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140098,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140099,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140100,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140101,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140102,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0140103,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150020,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150021,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150026,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150027,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150029,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150030,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150038,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150039,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150050,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150070,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150071,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150077,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150078,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150079,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150090,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150091,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150092,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150093,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150094,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150095,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150098,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150099,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150100,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150101,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150102,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150103,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150104,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0150105,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160020,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160021,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160026,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160027,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160029,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160030,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160038,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160039,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160050,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160070,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160071,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160077,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160078,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160079,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160090,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160091,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160092,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160093,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160094,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160095,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160098,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160099,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160100,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160101,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160102,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160103,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160104,3,3,3,3,,,,
29418,TX,EPO,29418-TX-EPO,29418TX0160105,3,3,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540390,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540500,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540501,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540502,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540503,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540504,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540505,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540510,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540511,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540512,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540513,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540514,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540515,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540516,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540517,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540520,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540521,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540522,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540523,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540524,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540525,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540540,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540541,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540542,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540543,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540544,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540545,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540560,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540561,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540562,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540563,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540564,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540565,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540566,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540567,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540595,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540596,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540597,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540598,4,4,3,3,,,,
29698,MI,HMO,29698-MI-HMO,29698MI0540599,4,4,3,3,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020033,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020044,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020060,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020062,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020066,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020068,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020070,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020074,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020076,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020078,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020080,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020084,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020089,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020091,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020092,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020094,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020095,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020097,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0020099,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070001,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070003,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070005,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070007,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070009,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070013,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070015,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070017,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070022,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070023,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070025,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070026,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070027,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070028,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070029,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070030,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070031,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070032,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070033,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070034,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070035,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070037,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070038,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070039,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070040,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070041,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070047,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0070048,3,3,3,4,,,,
30252,FL,HMO,30252-FL-HMO,30252FL0130001,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650009,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650012,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650013,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650014,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650017,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650018,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650023,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650024,3,3,3,4,,,,
30751,MT,HMO,30751-MT-HMO,30751MT0650026,3,3,3,4,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550038,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550039,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550040,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550041,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550042,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550043,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550044,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550045,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550046,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550047,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550048,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550049,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550050,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550051,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550052,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550053,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550054,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550055,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550056,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550057,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550061,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550071,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550072,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550073,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550074,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550075,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550076,2,2,2,3,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550077,2,2,2,3,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080007,5,4,5,5,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080008,5,4,5,5,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080009,5,4,5,5,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080015,5,4,5,5,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080016,5,4,5,5,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080017,5,4,5,5,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080018,5,4,5,5,,,,
31195,SD,HMO,31195-SD-HMO,31195SD0080019,5,4,5,5,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110001,4,4,4,4,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110002,4,4,4,4,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110003,4,4,4,4,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110005,4,4,4,4,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110006,4,4,4,4,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110007,4,4,4,4,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110008,4,4,4,4,,,,
31195,SD,PPO,31195-SD-PPO,31195SD0110009,4,4,4,4,,,,
31274,WV,EPO,31274-WV-EPO,31274WV0490001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0500002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0500003,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0500008,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0510001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0510002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0520001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0520002,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0520005,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0530001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
31274,WV,EPO,31274-WV-EPO,31274WV0540001,NR,NR,NR,NR,Not Rated,Not Rated,Not Rated,Not Rated
32225,MT,PPO,32225-MT-PPO,32225MT0060004,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0060005,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0060006,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0060007,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0070004,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0070005,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0070006,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0070010,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0070011,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090001,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090002,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090003,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090004,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090005,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090006,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090007,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090008,3,3,4,4,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0090009,3,3,4,4,,,,
